,index,w_ConstructionType,c_w_ConstructionType,w_Age,c_w_Age,w_ConstructionYear,c_w_ConstructionYear,w_HHSize,c_w_HHSize,c_w_Income,c_e_ConstructionType,e_sqm,c_e_sqm,c_e_Income,c_e_HHSize,c_e_ConstructionYear,w_Intercept,w_Income,Water,e_Intercept,e_CDD,e_HDD,Electricity,w
0,1,1,1.062339884687287,50.871227978656606,0.000245433331852746,2020,0.016267312693747326,4,9.96187545106234,0.0009271240143124916,2513.5442930910567,73.43784784715928,16.579036392765406,0.03622519568073843,1001.7421523090387,15.819895004636814,-5.28240917773532,13545.987896495322,41.6998873523139,-29960.626895641995,833.3,3006.5,1495.5405307414724,1976.5060223642172
1,2,1,1.1745278165127435,61.22273993892479,-0.0012503609885926295,1992,0.01675343438520378,4,10.611163779741254,0.0009284159182243317,2885.1570283384144,72.30380974036534,16.57655513514833,0.036403449037908056,1020.9723558135063,9.049521373328993,-5.28240917773532,13481.827432985936,43.192789529224775,-29960.626895641995,833.3,3006.5,1036.9423922213803,1976.5060223642172
2,3,0,1.227981377545174,71.6465035404958,-0.001837801217566984,1956,0.01399378526852575,4,10.733475787275255,0.0009653555376291,2952.812905221178,73.01169804074028,16.969670754590723,0.03711161497349453,1017.9579983769867,12.563889023126867,-5.28240917773532,13517.298291239564,40.193979729844315,-29960.626895641995,833.3,3006.5,1162.7148292107313,1976.5060223642172
3,4,1,1.2253751998034341,38.61775025878811,0.003383918184226301,2009,0.016252622534800698,6,10.222503890793762,0.0009654247532414527,2921.878088736191,72.55268960536182,16.29529787401763,0.037128616164180964,1018.1342016990857,10.261729813486903,-5.28240917773532,13432.266539128685,52.310343670645636,-29960.626895641995,833.3,3006.5,1194.6489465784266,1976.5060223642172
4,5,1,1.1624903100324762,40.77574980471202,-0.00016773088342158442,2025,0.014125336464245266,6,9.958534625570891,0.0009311015759892145,2696.4953958404253,72.63594048127499,16.782309282952212,0.028207205680035995,1049.4026217840426,12.48523502115104,-5.28240917773532,13888.056779107024,49.47601328339871,-29960.626895641995,833.3,3006.5,1349.5123421641433,1976.5060223642172
5,6,1,1.2186893374699417,51.11676099838225,-0.0004427383428409116,1962,0.017150743098541678,6,10.542266753788546,0.000954670184289037,2904.2227283105017,73.05937857511762,17.666105143360678,0.030791408622756207,1008.8121045787517,11.690536622574893,-5.28240917773532,13733.943933816367,53.71112318211638,-29960.626895641995,833.3,3006.5,1272.1016876618291,1976.5060223642172
6,7,1,1.4478060998196003,45.62693329236313,0.0019749768163502307,1952,0.016505272330120356,6,10.493293557170288,0.0009724037249493516,2752.595125040556,73.39281626189965,15.390942680265631,0.03145936029423666,1014.4597965538009,7.581938096955722,-5.28240917773532,13677.332651193296,53.134005475029795,-29960.626895641995,833.3,3006.5,986.4668981031107,1976.5060223642172
7,8,1,1.1705381573620428,66.11923462445763,0.0030591185998613624,1903,0.015334954397179076,6,10.553455529576564,0.0009607446030732057,2966.536215790662,73.11828972397697,16.520736660207678,0.030183251395294267,996.042528964462,15.782416100914677,-5.28240917773532,13750.33683082086,51.71923044225457,-29960.626895641995,833.3,3006.5,1509.6311884385864,1976.5060223642172
8,9,1,1.2488402707158195,36.62230965392089,0.0004763421043098583,1903,0.016514863485193706,6,10.321733595029313,0.0009567773170073803,2702.4927710885563,72.38380650717484,16.389641277068044,0.02959359524965012,956.3099369105072,13.133562161922278,-5.28240917773532,13517.036686134756,51.94658601978126,-29960.626895641995,833.3,3006.5,1320.081333663484,1976.5060223642172
9,10,0,1.1474619555445378,30.51761395485589,0.0022044086837232,1901,0.017157230652098888,6,10.288375382403997,0.000981010207681531,2572.0197888093344,73.62134131392592,16.59760407563628,0.033808287372791436,1033.2010664133138,11.623878826793435,-5.28240917773532,13741.549541410885,52.10922775314534,-29960.626895641995,833.3,3006.5,1148.9664407442815,1976.5060223642172
10,11,1,1.207029686972931,60.04388459014721,-0.0016397342526219525,1914,0.0148375459390369,5,10.363077656331704,0.0009400079532632015,2654.5139651823683,73.00229185116527,16.443102522786166,0.030336436116166363,1077.948305522997,15.349001998956576,-5.28240917773532,13576.758571168484,45.44006727432254,-29960.626895641995,833.3,3006.5,1456.459701605684,1976.5060223642172
11,12,1,1.2748873054227938,45.80797418855329,0.000587469812694463,1933,0.01651204781330232,5,9.944782640299618,0.0009682280312844631,2975.1157016642965,73.50312547661865,16.297715614408336,0.0363785189408469,1043.9593099282647,13.035435627266093,-5.28240917773532,13299.665791541302,46.27817064946544,-29960.626895641995,833.3,3006.5,1321.9252834077256,1976.5060223642172
12,13,0,1.1919604633416188,58.04188318340188,0.0017147329867023518,2025,0.01494036338756639,6,10.192115325251287,0.0009534146803138416,2759.1860671946724,71.33372420591922,16.7889318967683,0.032949414539010916,1014.0038201264372,14.348599655440538,-5.28240917773532,13402.028279672915,50.36577720242168,-29960.626895641995,833.3,3006.5,1379.8441961472226,1976.5060223642172
13,14,1,1.1700330547699498,68.48245121357093,0.002075919319478469,2012,0.014983051928815425,5,10.084238359104035,0.0009538576022534172,2755.7592751551265,71.75048162755884,17.094627549868253,0.03275902429006455,1007.1455629941706,14.599621553177304,-5.28240917773532,13404.668900634966,45.720259866875935,-29960.626895641995,833.3,3006.5,1449.5670045922532,1976.5060223642172
14,15,1,1.073671959207498,23.15392506428344,0.0007838939428339254,2032,0.015146540223525063,3,10.757885078830357,0.0009574518079264016,2945.2008637289928,72.50641844966592,16.9647815029973,0.032098632850836466,1094.3705478166946,13.030974023349446,-5.28240917773532,13509.92643900229,37.22628256422009,-29960.626895641995,833.3,3006.5,1298.0370159181462,1976.5060223642172
