,Electricity,Water,e_sqm,real_index,sw,w,w_Age,w_ConstructionType,w_ConstructionYear,w_HHSize,w_Income,wf
0,1178.65752565,58.6817799126,72.5543355925,0.0,11.0,1,Age_39,ConstructionType_appt,ConstructionYear_1945,HHSize_8,13546.7314911,1469.1993236256208
1,1315.1046701,47.885348681,72.4883051664,1.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1981,HHSize_5,13398.6266918,1517.1898911594785
2,1077.70541458,33.5631697267,72.7809980495,2.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1918,HHSize_3,13516.7521424,1519.1974143933871
3,1028.94790168,25.866401213299998,72.72593796689999,3.0,11.0,1,Age_39,ConstructionType_appt,ConstructionYear_1918,HHSize_1,13527.2311264,1469.1980817510544
4,1126.50131955,25.490034515999998,71.99782954060001,4.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1945,HHSize_1,13695.295882799996,1469.208785158566
5,1477.93419389,34.618496789299996,71.7257793362,5.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_2001,HHSize_3,13922.916004799998,1478.2232816583828
6,956.5611240860001,35.180831768400004,73.97086449310001,6.0,11.0,1,Age_120,ConstructionType_hous,ConstructionYear_1900,HHSize_3,13660.3524307,1470.2065603629371
7,1159.65262081,30.466406590100004,72.6190496759,7.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1900,HHSize_2,13490.7438665,1518.1957579309756
8,1144.63155763,36.420517767199996,73.2809489389,8.0,11.0,1,Age_79,ConstructionType_hous,ConstructionYear_1918,HHSize_3,13799.627444100002,1471.2154302291606
9,1029.84924025,38.0847301078,73.02548353510001,9.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_1918,HHSize_4,13611.533794600002,1515.2034508973984
10,1267.59475783,43.8390222855,72.6015206868,10.0,11.0,1,Age_64,ConstructionType_appt,ConstructionYear_1945,HHSize_5,13564.7915722,1474.2004738466994
11,1041.70670304,45.1711167692,72.7657215294,11.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_1961,HHSize_5,13502.5675612,1515.1965110043334
12,1430.84430519,35.5909024145,72.43916015149999,12.0,1.0,1,Age_29,ConstructionType_hous,ConstructionYear_1961,HHSize_3,13480.2846498,1516.1950917466088
13,1065.39183126,25.1744999891,73.8302257981,13.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1961,HHSize_1,13535.3390937,1521.198598509005
14,1361.54363244,26.6194330744,72.9465463552,14.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_2030,HHSize_1,13631.6895853,1518.2047345445005
15,1320.35913243,30.999781307800003,73.4139670511,15.0,1.0,1,Age_39,ConstructionType_hous,ConstructionYear_1970,HHSize_2,13491.8389472,1516.1958279448645
16,1305.48913451,41.1410933313,72.6291079927,16.0,11.0,1,Age_120,ConstructionType_hous,ConstructionYear_1991,HHSize_4,13808.6255234,1464.2160030717896
17,1204.46310057,39.630611324499995,72.162378743,17.0,1.0,1,Age_29,ConstructionType_hous,ConstructionYear_1900,HHSize_4,13561.7136813,1519.2002776757113
18,1141.96097057,36.0935519413,72.3466915327,18.0,11.0,1,Age_24,ConstructionType_hous,ConstructionYear_1918,HHSize_3,13685.9038174,1468.208187118529
19,1304.67322236,36.7480239526,73.15160624079998,19.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1970,HHSize_3,13686.238019,1474.2082086779171
20,1368.38887518,49.53885689729999,72.5398982709,20.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_1961,HHSize_6,13586.6919666,1520.2018686135732
21,1368.12459135,49.562563681099995,73.590106905,21.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_1981,HHSize_6,13768.6322162,1483.2134563195345
22,1274.21248145,42.1765308799,73.6844638015,22.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_1918,HHSize_4,13810.484390799998,1470.2161218195142
23,1208.52763731,42.018386649499995,72.1101323907,23.0,11.0,1,Age_64,ConstructionType_hous,ConstructionYear_1945,HHSize_4,13826.0993903,1463.217115766302
24,1229.82081245,33.160744110100005,73.03732205899999,24.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1918,HHSize_3,13620.5944236,1518.2040279524465
25,1251.71038609,30.6169271009,73.30666105819999,25.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_1900,HHSize_2,13573.3062943,1520.2010163726584
26,1194.7483052,26.3297799242,73.2755169296,26.0,1.0,1,Age_64,ConstructionType_hous,ConstructionYear_1945,HHSize_1,13490.4161777,1516.1957372847596
27,1242.28923644,42.5165407603,72.96790306529999,27.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1900,HHSize_4,13925.514947299998,1473.22344760191
28,1620.00798429,54.909195599499995,72.7664746504,28.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1900,HHSize_7,13666.8400815,1475.2069731361605
29,1505.12070003,43.190539603699996,73.931237993,29.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1900,HHSize_5,13698.5160456,1470.2089909014908
30,1105.68623681,39.4453521795,72.3039596037,30.0,11.0,1,Age_54,ConstructionType_hous,ConstructionYear_1900,HHSize_4,13723.8547929,1480.2106041126867
31,1354.55684161,39.9419950477,71.2607900294,31.0,1.0,1,Age_24,ConstructionType_hous,ConstructionYear_1900,HHSize_4,13646.9353974,1519.2057049401153
32,1226.30464748,41.6023739313,73.49215678670002,32.0,1.0,1,Age_79,ConstructionType_hous,ConstructionYear_1900,HHSize_4,13567.826939200002,1518.2006674686913
33,1253.50660344,41.8738959687,73.0290060099,33.0,1.0,1,Age_54,ConstructionType_hous,ConstructionYear_1900,HHSize_4,13628.219510799998,1519.2045135725168
34,1154.55078664,38.8268696281,73.670564017,34.0,21.0,1,Age_29,ConstructionType_appt,ConstructionYear_1900,HHSize_4,13769.184682,1437.2134915278955
35,1251.0654816,40.338552084899995,72.0213770774,35.0,11.0,1,Age_120,ConstructionType_hous,ConstructionYear_1900,HHSize_4,13748.1742886,1475.2121528669165
