i_Sex,c_i_Sex,i_Urbanity,c_i_Urbanity,i_FamilySize,c_i_FamilySize,i_Age,c_i_Age,i_Education,e_Lighting,c_e_Lighting,e_TV,c_e_TV,e_Cooking,c_e_Cooking,e_Refrigeration,c_e_Refrigeration,e_AC,c_e_AC,e_Urban,c_e_Urban,c_e_Income,c_w_Sex,c_w_Urbanity,c_w_Total_Family_Income,c_w_FamilySize,c_w_Age,w_Education,i_Intercept,c_i_Education,Income__0,e_Intercept,Electricity__0,w_Intercept,c_w_Education,Water__0
1,919.012059036333,0,7105.2244566329355,2,1666.846395220964,51.89298973048551,116.57589770606201,2,1,0.8256615909418198,1,18.78990863686842,0,28.886242146142248,1,59.24323573381378,1,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,1,1147.6639922287982,11959.091528,170972.43164651108,3.2999838733037463,102.64145558129421,-601.5919500275481,260.32727427717964,118.83120540700841
0,919.012059036333,1,7105.2244566329355,3,1666.846395220964,51.89298973048551,116.57589770606201,3,1,0.8256615909418198,1,18.78990863686842,1,28.886242146142248,1,59.24323573381378,1,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,4,1147.6639922287982,18727.4606703,364903.11758541595,3.2999838733037463,166.64220466900258,-601.5919500275481,101.7028394300736,256.68170016298325
0,919.012059036333,1,7105.2244566329355,3,1666.846395220964,51.89298973048551,116.57589770606201,3,1,0.8256615909418198,1,18.78990863686842,0,28.886242146142248,1,59.24323573381378,1,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,3,1147.6639922287982,18727.4606703,364903.11758541595,3.2999838733037463,161.04060121128273,-601.5919500275481,101.7028394300736,256.68170016298325
1,919.012059036333,0,7105.2244566329355,3,1666.846395220964,51.89298973048551,116.57589770606201,4,1,0.8256615909418198,1,18.78990863686842,0,28.886242146142248,1,59.24323573381378,1,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,4,1147.6639922287982,16788.0394185,388027.3229123367,3.2999838733037463,162.6662588716839,-601.5919500275481,40.18785101549648,258.96521990432154
0,919.012059036333,1,7105.2244566329355,3,1666.846395220964,51.89298973048551,116.57589770606201,0,1,0.8256615909418198,1,18.78990863686842,0,28.886242146142248,1,59.24323573381378,1,203.32261545521197,1,24.593499876383408,0.0014260667515660983,98.49504620801835,1000.9789077676428,0.05318701200857999,49.73935151831777,6.088941881654669,2,1147.6639922287982,1.0,93312.07440960672,3.2999838733037463,85.93425899992707,-601.5919500275481,1.0,72.69148080636236
0,918.7617445828237,1,7106.169473169949,3,1666.5884544296694,51.892972195704296,116.51830657227372,0,1,0.8258240277023822,1,18.793553960376986,0,28.892146988413188,1,59.23323205500846,1,203.3353647150909,1,24.596462265572008,0.0014118540295601776,98.44174107775137,1000.8673472430548,0.05271921535133836,49.739408705256544,6.086754992899864,3,1147.6639922287982,1.0,93298.44503737951,3.2999838733037463,85.67519321195734,-601.5919500275481,1.0,72.13522028008613
1,917.2363773024571,0,7111.920999762874,3,1668.5379873558584,51.97380246517791,116.61748525075312,4,1,0.8276098790493448,1,18.758330614701624,0,28.88099849321729,1,59.194203803530286,1,203.4178312808946,1,24.574501597625844,0.0014301855574362125,98.43236776986394,1002.3146423359062,0.05275359718462878,49.74339291993434,6.096094064652173,0,1147.6639922287982,16788.0394185,388099.260909728,3.2999838733037463,162.9993441955698,-601.5919500275481,40.18785101549648,256.92491083384664
0,917.243140271547,1,7098.515899887351,3,1671.4922508834413,51.952223998045866,116.7265522319973,3,1,0.8262742104980181,1,18.768453456598042,1,28.894131214683874,1,59.18525931173952,1,203.90562300656737,1,24.5910168755083,0.0014373627753131292,98.47890415131589,1002.3258428195586,0.053767180330066076,49.789754190509974,6.106516049022898,1,1147.6639922287982,18727.4606703,365009.2798301868,3.2999838733037463,167.5699428449773,-601.5919500275481,101.7028394300736,259.42822826198505
1,916.3279437314691,0,7105.579257121021,3,1670.028303375837,52.012104757105995,116.77971084747492,3,1,0.8250584920504178,1,18.729776333453753,0,28.893522961502125,1,59.220967641972194,1,203.6434299014345,1,24.629643134702828,0.0014294521780743705,98.59701250612032,1002.0327065452198,0.05176711770757021,49.83434326925442,6.108281115812323,2,1147.6639922287982,18727.4606703,335149.9120282833,3.2999838733037463,148.30957365158272,-601.5919500275481,101.7028394300736,219.77535451213026
0,920.1841662167504,1,7135.845618658773,2,1659.475927089498,52.06528244885343,116.90014236481377,2,1,0.8244664117882304,1,18.602887308702012,0,28.77320718325434,1,59.279918031486076,1,204.59835471818099,1,24.369457596861128,0.001424107004233416,98.83612284009497,995.0300969884858,0.052620009027505604,49.988912132994784,6.085084112420366,2,1147.6639922287982,11959.091528,201132.64681321502,3.2999838733037463,115.84930246634266,-601.5919500275481,260.32727427717964,148.61809867215217
